ORIGIN_CITY_NAME,O_lat,O_lon,DEST_CITY_NAME,D_lat,D_lon,Count
"San Jose, CA",37.3894,-121.8868,"Portland, OR",45.5078,-122.6897,5401
"Cleveland, OH",41.5234,-81.5996,"Portland, OR",45.5078,-122.6897,55
"Sacramento, CA",38.3805,-121.5554,"Portland, OR",45.5078,-122.6897,3519
"Austin, TX",30.3264,-97.7713,"Portland, OR",45.5078,-122.6897,527
"Santa Ana, CA",33.7523,-117.8541,"Portland, OR",45.5078,-122.6897,2926
"Burbank, CA",34.1862,-118.3009,"Portland, OR",45.5078,-122.6897,2235
"Omaha, NE",41.2917,-96.1711,"Portland, OR",45.5078,-122.6897,318
"Palm Springs, CA",33.8414,-116.5347,"Portland, OR",45.5078,-122.6897,602
"Albuquerque, NM",35.1996,-106.6448,"Portland, OR",45.5078,-122.6897,497
"Long Beach, CA",33.8043,-118.20100000000001,"Portland, OR",45.5078,-122.6897,1616
"Boise, ID",43.6038,-116.2729,"Portland, OR",45.5078,-122.6897,459
"Fresno, CA",36.8411,-119.801,"Portland, OR",45.5078,-122.6897,496
"Bozeman, MT",45.6693,-111.0431,"Portland, OR",45.5078,-122.6897,301
"San Francisco, CA",37.7848,-122.7278,"Santa Ana, CA",33.7523,-117.8541,9273
"Chicago, IL",41.9613,-87.8849,"Santa Ana, CA",33.7523,-117.8541,5261
"Atlanta, GA",33.8444,-84.47399999999999,"Santa Ana, CA",33.7523,-117.8541,2108
"Las Vegas, NV",36.1721,-115.1224,"Santa Ana, CA",33.7523,-117.8541,5036
"Minneapolis, MN",44.9462,-93.2,"Santa Ana, CA",33.7523,-117.8541,2001
"Seattle, WA",47.4323,-121.8034,"Santa Ana, CA",33.7523,-117.8541,6239
"Denver, CO",39.7263,-104.8568,"Santa Ana, CA",33.7523,-117.8541,7383
"Houston, TX",29.8131,-95.3098,"Santa Ana, CA",33.7523,-117.8541,4093
"Phoenix, AZ",33.704,-112.3518,"Santa Ana, CA",33.7523,-117.8541,8546
"Salt Lake City, UT",40.7559,-111.8967,"Santa Ana, CA",33.7523,-117.8541,3454
"Dallas, TX",32.7904,-96.8044,"Santa Ana, CA",33.7523,-117.8541,1273
"Newark, NJ",40.7361,-74.2251,"Santa Ana, CA",33.7523,-117.8541,1623
"San Jose, CA",37.3894,-121.8868,"Santa Ana, CA",33.7523,-117.8541,6517
"Sacramento, CA",38.3805,-121.5554,"Santa Ana, CA",33.7523,-117.8541,4655
"Austin, TX",30.3264,-97.7713,"Santa Ana, CA",33.7523,-117.8541,553
"Kansas City, MO",39.1024,-94.5986,"Santa Ana, CA",33.7523,-117.8541,406
"San Francisco, CA",37.7848,-122.7278,"Washington, DC",38.9122,-77.0177,9118
"Los Angeles, CA",33.9731,-118.2479,"Washington, DC",38.9122,-77.0177,9931
"Chicago, IL",41.9613,-87.8849,"Washington, DC",38.9122,-77.0177,23030
"Boston, MA",42.3706,-71.027,"Washington, DC",38.9122,-77.0177,21311
"Atlanta, GA",33.8444,-84.47399999999999,"Washington, DC",38.9122,-77.0177,19564
"Las Vegas, NV",36.1721,-115.1224,"Washington, DC",38.9122,-77.0177,2961
"Miami, FL",25.7791,-80.1978,"Washington, DC",38.9122,-77.0177,8086
"Minneapolis, MN",44.9462,-93.2,"Washington, DC",38.9122,-77.0177,4837
"Fort Lauderdale, FL",26.1216,-80.1288,"Washington, DC",38.9122,-77.0177,5658
"Orlando, FL",28.5399,-81.3727,"Washington, DC",38.9122,-77.0177,11364
"Seattle, WA",47.4323,-121.8034,"Washington, DC",38.9122,-77.0177,4021
"Denver, CO",39.7263,-104.8568,"Washington, DC",38.9122,-77.0177,10029
"Houston, TX",29.8131,-95.3098,"Washington, DC",38.9122,-77.0177,9301
"Phoenix, AZ",33.704,-112.3518,"Washington, DC",38.9122,-77.0177,2882
"San Diego, CA",32.7185,-117.1593,"Washington, DC",38.9122,-77.0177,2286
"Tampa, FL",27.9961,-82.58200000000001,"Washington, DC",38.9122,-77.0177,7606
"Detroit, MI",42.3474,-83.0604,"Washington, DC",38.9122,-77.0177,5438
"Philadelphia, PA",40.0018,-75.1179,"Washington, DC",38.9122,-77.0177,398
"Salt Lake City, UT",40.7559,-111.8967,"Washington, DC",38.9122,-77.0177,1379
"Dallas, TX",32.7904,-96.8044,"Washington, DC",38.9122,-77.0177,5101
"Charlotte, NC",35.26,-80.8042,"Washington, DC",38.9122,-77.0177,5561
"New Orleans, LA",29.9605,-90.0753,"Washington, DC",38.9122,-77.0177,2143
"Newark, NJ",40.7361,-74.2251,"Washington, DC",38.9122,-77.0177,4852
"Cleveland, OH",41.5234,-81.5996,"Washington, DC",38.9122,-77.0177,3441
"Jacksonville, FL",30.3375,-81.7686,"Washington, DC",38.9122,-77.0177,1477
"Sacramento, CA",38.3805,-121.5554,"Washington, DC",38.9122,-77.0177,543
"Milwaukee, WI",43.0113,-87.9584,"Washington, DC",38.9122,-77.0177,2037
"Nashville, TN",36.1657,-86.7781,"Washington, DC",38.9122,-77.0177,2179
"Portland, OR",45.5078,-122.6897,"Washington, DC",38.9122,-77.0177,1312
"Austin, TX",30.3264,-97.7713,"Washington, DC",38.9122,-77.0177,987
"Kansas City, MO",39.1024,-94.5986,"Washington, DC",38.9122,-77.0177,1612
"Columbus, OH",40.0999,-83.0157,"Washington, DC",38.9122,-77.0177,1028
"Fort Myers, FL",26.6306,-81.8506,"Washington, DC",38.9122,-77.0177,1466
"Indianapolis, IN",39.775,-86.1093,"Washington, DC",38.9122,-77.0177,1557
"Richmond, VA",37.5593,-77.4471,"Washington, DC",38.9122,-77.0177,37
"Pittsburgh, PA",40.4752,-79.9528,"Washington, DC",38.9122,-77.0177,231
"Charleston, SC",32.7795,-79.9371,"Washington, DC",38.9122,-77.0177,1593
"Savannah, GA",32.0749,-81.0883,"Washington, DC",38.9122,-77.0177,87
"Memphis, TN",35.1693,-89.9904,"Washington, DC",38.9122,-77.0177,81
"Cincinnati, OH",39.1668,-84.5382,"Washington, DC",38.9122,-77.0177,124
"Buffalo, NY",42.8967,-78.8846,"Washington, DC",38.9122,-77.0177,36
"Columbia, SC",34.0004,-81.0334,"Washington, DC",38.9122,-77.0177,194
"Providence, RI",41.8228,-71.4145,"Washington, DC",38.9122,-77.0177,220
"Huntsville, AL",34.7269,-86.5673,"Washington, DC",38.9122,-77.0177,28
"Pensacola, FL",30.4223,-87.2248,"Washington, DC",38.9122,-77.0177,10
"Hartford, CT",41.7801,-72.6771,"Washington, DC",38.9122,-77.0177,2030
"Oklahoma City, OK",35.3513,-97.4953,"Washington, DC",38.9122,-77.0177,6
"Knoxville, TN",36.0323,-83.8848,"Washington, DC",38.9122,-77.0177,22
"Rochester, NY",43.1315,-77.6085,"Washington, DC",38.9122,-77.0177,114
"Portland, ME",43.6606,-70.2589,"Washington, DC",38.9122,-77.0177,64
"Burlington, VT",44.483999999999995,-73.2199,"Washington, DC",38.9122,-77.0177,8
"Nantucket, MA",41.2725,-70.0932,"Washington, DC",38.9122,-77.0177,89
"Hayden, CO",40.4945,-107.2571,"Washington, DC",38.9122,-77.0177,43
"San Francisco, CA",37.7848,-122.7278,"Boston, MA",42.3706,-71.027,8803
"Los Angeles, CA",33.9731,-118.2479,"Boston, MA",42.3706,-71.027,9105
"Chicago, IL",41.9613,-87.8849,"Boston, MA",42.3706,-71.027,17481
"Atlanta, GA",33.8444,-84.47399999999999,"Boston, MA",42.3706,-71.027,10478
"Washington, DC",38.9122,-77.0177,"Boston, MA",42.3706,-71.027,21299
"Las Vegas, NV",36.1721,-115.1224,"Boston, MA",42.3706,-71.027,2351
"Minneapolis, MN",44.9462,-93.2,"Boston, MA",42.3706,-71.027,4119
"Fort Lauderdale, FL",26.1216,-80.1288,"Boston, MA",42.3706,-71.027,5002
"Orlando, FL",28.5399,-81.3727,"Boston, MA",42.3706,-71.027,6410
"Seattle, WA",47.4323,-121.8034,"Boston, MA",42.3706,-71.027,3505
"Denver, CO",39.7263,-104.8568,"Boston, MA",42.3706,-71.027,5469
"Phoenix, AZ",33.704,-112.3518,"Boston, MA",42.3706,-71.027,3102
"San Diego, CA",32.7185,-117.1593,"Boston, MA",42.3706,-71.027,2091
"Tampa, FL",27.9961,-82.58200000000001,"Boston, MA",42.3706,-71.027,2651
"Detroit, MI",42.3474,-83.0604,"Boston, MA",42.3706,-71.027,7567
"Philadelphia, PA",40.0018,-75.1179,"Boston, MA",42.3706,-71.027,11257
"Dallas, TX",32.7904,-96.8044,"Boston, MA",42.3706,-71.027,511
"Charlotte, NC",35.26,-80.8042,"Boston, MA",42.3706,-71.027,7785
"Baltimore, MD",39.2946,-76.6252,"Boston, MA",42.3706,-71.027,10427
"Newark, NJ",40.7361,-74.2251,"Boston, MA",42.3706,-71.027,9597
"San Jose, CA",37.3894,-121.8868,"Boston, MA",42.3706,-71.027,470
"Cleveland, OH",41.5234,-81.5996,"Boston, MA",42.3706,-71.027,4086
"Jacksonville, FL",30.3375,-81.7686,"Boston, MA",42.3706,-71.027,1452
"Sacramento, CA",38.3805,-121.5554,"Boston, MA",42.3706,-71.027,110
"Milwaukee, WI",43.0113,-87.9584,"Boston, MA",42.3706,-71.027,1328
"Nashville, TN",36.1657,-86.7781,"Boston, MA",42.3706,-71.027,2093
"Austin, TX",30.3264,-97.7713,"Boston, MA",42.3706,-71.027,1162
"Kansas City, MO",39.1024,-94.5986,"Boston, MA",42.3706,-71.027,1293
"Fort Myers, FL",26.6306,-81.8506,"Boston, MA",42.3706,-71.027,3722
"Indianapolis, IN",39.775,-86.1093,"Boston, MA",42.3706,-71.027,1014
"Richmond, VA",37.5593,-77.4471,"Boston, MA",42.3706,-71.027,4801
"Pittsburgh, PA",40.4752,-79.9528,"Boston, MA",42.3706,-71.027,2592
"Charleston, SC",32.7795,-79.9371,"Boston, MA",42.3706,-71.027,898
"Savannah, GA",32.0749,-81.0883,"Boston, MA",42.3706,-71.027,735
"Buffalo, NY",42.8967,-78.8846,"Boston, MA",42.3706,-71.027,2771
"Akron, OH",41.0449,-81.52,"Boston, MA",42.3706,-71.027,299
"Long Beach, CA",33.8043,-118.20100000000001,"Boston, MA",42.3706,-71.027,604
"Atlantic City, NJ",39.3642,-74.4233,"Boston, MA",42.3706,-71.027,329
"Nantucket, MA",41.2725,-70.0932,"Boston, MA",42.3706,-71.027,297
"San Francisco, CA",37.7848,-122.7278,"Houston, TX",29.8131,-95.3098,7409
"Los Angeles, CA",33.9731,-118.2479,"Houston, TX",29.8131,-95.3098,12727
"Chicago, IL",41.9613,-87.8849,"Houston, TX",29.8131,-95.3098,13739
"Boston, MA",42.3706,-71.027,"Houston, TX",29.8131,-95.3098,5472
"Atlanta, GA",33.8444,-84.47399999999999,"Houston, TX",29.8131,-95.3098,16895
"Washington, DC",38.9122,-77.0177,"Houston, TX",29.8131,-95.3098,9110
"Las Vegas, NV",36.1721,-115.1224,"Houston, TX",29.8131,-95.3098,9310
"Miami, FL",25.7791,-80.1978,"Houston, TX",29.8131,-95.3098,6179
"Minneapolis, MN",44.9462,-93.2,"Houston, TX",29.8131,-95.3098,3748
"Fort Lauderdale, FL",26.1216,-80.1288,"Houston, TX",29.8131,-95.3098,5415
"Orlando, FL",28.5399,-81.3727,"Houston, TX",29.8131,-95.3098,8877
"Seattle, WA",47.4323,-121.8034,"Houston, TX",29.8131,-95.3098,5115
"Denver, CO",39.7263,-104.8568,"Houston, TX",29.8131,-95.3098,14384
"Phoenix, AZ",33.704,-112.3518,"Houston, TX",29.8131,-95.3098,9312
"San Diego, CA",32.7185,-117.1593,"Houston, TX",29.8131,-95.3098,5118
"Tampa, FL",27.9961,-82.58200000000001,"Houston, TX",29.8131,-95.3098,5913
"Detroit, MI",42.3474,-83.0604,"Houston, TX",29.8131,-95.3098,4123
"Philadelphia, PA",40.0018,-75.1179,"Houston, TX",29.8131,-95.3098,3797
"Salt Lake City, UT",40.7559,-111.8967,"Houston, TX",29.8131,-95.3098,4449
"Dallas, TX",32.7904,-96.8044,"Houston, TX",29.8131,-95.3098,14015
"Charlotte, NC",35.26,-80.8042,"Houston, TX",29.8131,-95.3098,7506
"Anchorage, AK",61.2116,-149.8761,"Houston, TX",29.8131,-95.3098,152
"Oakland, CA",37.7806,-122.2166,"Houston, TX",29.8131,-95.3098,1833
"Baltimore, MD",39.2946,-76.6252,"Houston, TX",29.8131,-95.3098,4462
"New Orleans, LA",29.9605,-90.0753,"Houston, TX",29.8131,-95.3098,12665
"Newark, NJ",40.7361,-74.2251,"Houston, TX",29.8131,-95.3098,8452
"Cleveland, OH",41.5234,-81.5996,"Houston, TX",29.8131,-95.3098,2642
"Portland, OR",45.5078,-122.6897,"Houston, TX",29.8131,-95.3098,1940
"Austin, TX",30.3264,-97.7713,"Houston, TX",29.8131,-95.3098,7308
"Kansas City, MO",39.1024,-94.5986,"Houston, TX",29.8131,-95.3098,4060
"Santa Ana, CA",33.7523,-117.8541,"Houston, TX",29.8131,-95.3098,3982
"Columbus, OH",40.0999,-83.0157,"Houston, TX",29.8131,-95.3098,1848
"Fort Myers, FL",26.6306,-81.8506,"Houston, TX",29.8131,-95.3098,1267
"Richmond, VA",37.5593,-77.4471,"Houston, TX",29.8131,-95.3098,963
"Pittsburgh, PA",40.4752,-79.9528,"Houston, TX",29.8131,-95.3098,2077
"Charleston, SC",32.7795,-79.9371,"Houston, TX",29.8131,-95.3098,1936
"Savannah, GA",32.0749,-81.0883,"Houston, TX",29.8131,-95.3098,914
"Birmingham, AL",33.4564,-86.8019,"Houston, TX",29.8131,-95.3098,4736
"Omaha, NE",41.2917,-96.1711,"Houston, TX",29.8131,-95.3098,2254
"Memphis, TN",35.1693,-89.9904,"Houston, TX",29.8131,-95.3098,4299
"Reno, NV",39.5268,-119.8113,"Houston, TX",29.8131,-95.3098,56
"Corpus Christi, TX",27.7941,-97.40299999999999,"Houston, TX",29.8131,-95.3098,6554
"Ontario, CA",34.84,-115.9671,"Houston, TX",29.8131,-95.3098,572
"Cincinnati, OH",39.1668,-84.5382,"Houston, TX",29.8131,-95.3098,1983
"Louisville, KY",38.189,-85.6768,"Houston, TX",29.8131,-95.3098,737
"Norfolk, VA",36.8466,-76.2855,"Houston, TX",29.8131,-95.3098,681
"Columbia, SC",34.0004,-81.0334,"Houston, TX",29.8131,-95.3098,582
"Tulsa, OK",36.0391,-95.8687,"Houston, TX",29.8131,-95.3098,5730
"Huntsville, AL",34.7269,-86.5673,"Houston, TX",29.8131,-95.3098,1902
"Des Moines, IA",41.6727,-93.5722,"Houston, TX",29.8131,-95.3098,981
"Tucson, AZ",32.2139,-110.9694,"Houston, TX",29.8131,-95.3098,2152
"Wichita, KS",37.652,-97.259,"Houston, TX",29.8131,-95.3098,2233
"Baton Rouge, LA",30.4492,-91.1856,"Houston, TX",29.8131,-95.3098,4491
"Pensacola, FL",30.4223,-87.2248,"Houston, TX",29.8131,-95.3098,3817
"Grand Rapids, MI",42.9842,-85.6291,"Houston, TX",29.8131,-95.3098,661
"Mobile, AL",30.7011,-88.1032,"Houston, TX",29.8131,-95.3098,3255
"Oklahoma City, OK",35.3513,-97.4953,"Houston, TX",29.8131,-95.3098,4920
"Palm Springs, CA",33.8414,-116.5347,"Houston, TX",29.8131,-95.3098,637
"Colorado Springs, CO",38.8615,-104.8578,"Houston, TX",29.8131,-95.3098,1935
"El Paso, TX",31.7584,-106.4783,"Houston, TX",29.8131,-95.3098,4812
"Valparaiso, FL",30.5092,-86.5009,"Houston, TX",29.8131,-95.3098,1829
"Albuquerque, NM",35.1996,-106.6448,"Houston, TX",29.8131,-95.3098,3901
"Shreveport, LA",32.5037,-93.7487,"Houston, TX",29.8131,-95.3098,2877
"Little Rock, AR",34.7483,-92.2819,"Houston, TX",29.8131,-95.3098,3464
"Panama City, FL",30.1606,-85.6494,"Houston, TX",29.8131,-95.3098,2440
"Boise, ID",43.6038,-116.2729,"Houston, TX",29.8131,-95.3098,717
"Knoxville, TN",36.0323,-83.8848,"Houston, TX",29.8131,-95.3098,1799
"Lafayette, LA",30.2361,-92.0083,"Houston, TX",29.8131,-95.3098,3851
"Fayetteville, AR",36.052,-94.1534,"Houston, TX",29.8131,-95.3098,2182
"Aspen, CO",39.1951,-106.8236,"Houston, TX",29.8131,-95.3098,836
"Lubbock, TX",33.5865,-101.8606,"Houston, TX",29.8131,-95.3098,2318
"Killeen, TX",31.0858,-97.3571,"Houston, TX",29.8131,-95.3098,1701
"Peoria, IL",40.6931,-89.5898,"Houston, TX",29.8131,-95.3098,383
"Brownsville, TX",25.9337,-97.5174,"Houston, TX",29.8131,-95.3098,2761
"Alexandria, LA",31.2885,-92.4633,"Houston, TX",29.8131,-95.3098,1962
"Amarillo, TX",35.2032,-101.8421,"Houston, TX",29.8131,-95.3098,1945
"Monroe, LA",32.5286,-92.1061,"Houston, TX",29.8131,-95.3098,1638
"Bakersfield, CA",35.3866,-119.0171,"Houston, TX",29.8131,-95.3098,509
"Williston, ND",48.2257,-103.649,"Houston, TX",29.8131,-95.3098,403
"Grand Junction, CO",39.0783,-108.5457,"Houston, TX",29.8131,-95.3098,315
"Lake Charles, LA",30.2285,-93.18799999999999,"Houston, TX",29.8131,-95.3098,2095
"Jackson, WY",43.4528,-110.7393,"Houston, TX",29.8131,-95.3098,188
"Tyler, TX",32.3254,-95.2922,"Houston, TX",29.8131,-95.3098,920
"Hayden, CO",40.4945,-107.2571,"Houston, TX",29.8131,-95.3098,362
"Gunnison, CO",38.5511,-106.931,"Houston, TX",29.8131,-95.3098,150
"San Francisco, CA",37.7848,-122.7278,"Salt Lake City, UT",40.7559,-111.8967,7273
"Los Angeles, CA",33.9731,-118.2479,"Salt Lake City, UT",40.7559,-111.8967,11058
"Chicago, IL",41.9613,-87.8849,"Salt Lake City, UT",40.7559,-111.8967,7520
"Atlanta, GA",33.8444,-84.47399999999999,"Salt Lake City, UT",40.7559,-111.8967,5684
"Washington, DC",38.9122,-77.0177,"Salt Lake City, UT",40.7559,-111.8967,1378
"Las Vegas, NV",36.1721,-115.1224,"Salt Lake City, UT",40.7559,-111.8967,8199
"Miami, FL",25.7791,-80.1978,"Salt Lake City, UT",40.7559,-111.8967,317
"Minneapolis, MN",44.9462,-93.2,"Salt Lake City, UT",40.7559,-111.8967,4002
"Seattle, WA",47.4323,-121.8034,"Salt Lake City, UT",40.7559,-111.8967,8062
"Denver, CO",39.7263,-104.8568,"Salt Lake City, UT",40.7559,-111.8967,13574
"Honolulu, HI",24.8598,-168.0218,"Salt Lake City, UT",40.7559,-111.8967,711
"Houston, TX",29.8131,-95.3098,"Salt Lake City, UT",40.7559,-111.8967,4331
"Phoenix, AZ",33.704,-112.3518,"Salt Lake City, UT",40.7559,-111.8967,11492
"San Diego, CA",32.7185,-117.1593,"Salt Lake City, UT",40.7559,-111.8967,4954
"Detroit, MI",42.3474,-83.0604,"Salt Lake City, UT",40.7559,-111.8967,3027
"Philadelphia, PA",40.0018,-75.1179,"Salt Lake City, UT",40.7559,-111.8967,1188
"Dallas, TX",32.7904,-96.8044,"Salt Lake City, UT",40.7559,-111.8967,516
"Charlotte, NC",35.26,-80.8042,"Salt Lake City, UT",40.7559,-111.8967,1377
"Oakland, CA",37.7806,-122.2166,"Salt Lake City, UT",40.7559,-111.8967,4420
"Baltimore, MD",39.2946,-76.6252,"Salt Lake City, UT",40.7559,-111.8967,2123
"New Orleans, LA",29.9605,-90.0753,"Salt Lake City, UT",40.7559,-111.8967,684
"San Jose, CA",37.3894,-121.8868,"Salt Lake City, UT",40.7559,-111.8967,3541
"Sacramento, CA",38.3805,-121.5554,"Salt Lake City, UT",40.7559,-111.8967,3293
"Nashville, TN",36.1657,-86.7781,"Salt Lake City, UT",40.7559,-111.8967,749
"Portland, OR",45.5078,-122.6897,"Salt Lake City, UT",40.7559,-111.8967,5454
"San Antonio, TX",29.4711,-98.5356,"Salt Lake City, UT",40.7559,-111.8967,1210
"Austin, TX",30.3264,-97.7713,"Salt Lake City, UT",40.7559,-111.8967,1310
"Kansas City, MO",39.1024,-94.5986,"Salt Lake City, UT",40.7559,-111.8967,1376
"Burbank, CA",34.1862,-118.3009,"Salt Lake City, UT",40.7559,-111.8967,1900
"Ontario, CA",34.84,-115.9671,"Salt Lake City, UT",40.7559,-111.8967,2053
"Cincinnati, OH",39.1668,-84.5382,"Salt Lake City, UT",40.7559,-111.8967,1141
"Tulsa, OK",36.0391,-95.8687,"Salt Lake City, UT",40.7559,-111.8967,649
"Madison, WI",43.0696,-89.4239,"Salt Lake City, UT",40.7559,-111.8967,507
"Oklahoma City, OK",35.3513,-97.4953,"Salt Lake City, UT",40.7559,-111.8967,1276
"Palm Springs, CA",33.8414,-116.5347,"Salt Lake City, UT",40.7559,-111.8967,1611
"Colorado Springs, CO",38.8615,-104.8578,"Salt Lake City, UT",40.7559,-111.8967,1329
"Albuquerque, NM",35.1996,-106.6448,"Salt Lake City, UT",40.7559,-111.8967,2073
"Long Beach, CA",33.8043,-118.20100000000001,"Salt Lake City, UT",40.7559,-111.8967,4346
"Boise, ID",43.6038,-116.2729,"Salt Lake City, UT",40.7559,-111.8967,3821
"Eugene, OR",44.0682,-123.0819,"Salt Lake City, UT",40.7559,-111.8967,1428
"Fargo, ND",46.9209,-96.8318,"Salt Lake City, UT",40.7559,-111.8967,244
"Aspen, CO",39.1951,-106.8236,"Salt Lake City, UT",40.7559,-111.8967,15
"Fresno, CA",36.8411,-119.801,"Salt Lake City, UT",40.7559,-111.8967,1975
"Idaho Falls, ID",43.5518,-111.8919,"Salt Lake City, UT",40.7559,-111.8967,2901
"Rapid City, SD",44.1415,-103.2052,"Salt Lake City, UT",40.7559,-111.8967,970
"Bozeman, MT",45.6693,-111.0431,"Salt Lake City, UT",40.7559,-111.8967,2301
"Grand Junction, CO",39.0783,-108.5457,"Salt Lake City, UT",40.7559,-111.8967,1645
"Jackson, WY",43.4528,-110.7393,"Salt Lake City, UT",40.7559,-111.8967,2086
"Kalispell, MT",48.2028,-114.3039,"Salt Lake City, UT",40.7559,-111.8967,1970
"Twin Falls, ID",42.5565,-114.4693,"Salt Lake City, UT",40.7559,-111.8967,1950
"Great Falls, MT",47.5098,-111.2734,"Salt Lake City, UT",40.7559,-111.8967,1939
"Helena, MT",46.6131,-112.0213,"Salt Lake City, UT",40.7559,-111.8967,1929
"Casper, WY",42.8458,-106.3166,"Salt Lake City, UT",40.7559,-111.8967,1642
"Pocatello, ID",42.8876,-112.4381,"Salt Lake City, UT",40.7559,-111.8967,1637
"Butte, MT",45.9979,-112.5988,"Salt Lake City, UT",40.7559,-111.8967,1406
"Cedar City, UT",37.5886,-113.1682,"Salt Lake City, UT",40.7559,-111.8967,1252
"Moab, UT",38.5677,-109.5271,"Salt Lake City, UT",40.7559,-111.8967,206
"San Francisco, CA",37.7848,-122.7278,"Atlanta, GA",33.8444,-84.47399999999999,6652
"Los Angeles, CA",33.9731,-118.2479,"Atlanta, GA",33.8444,-84.47399999999999,12716
"Chicago, IL",41.9613,-87.8849,"Atlanta, GA",33.8444,-84.47399999999999,24425
"Boston, MA",42.3706,-71.027,"Atlanta, GA",33.8444,-84.47399999999999,10452
"Washington, DC",38.9122,-77.0177,"Atlanta, GA",33.8444,-84.47399999999999,19369
"Miami, FL",25.7791,-80.1978,"Atlanta, GA",33.8444,-84.47399999999999,11444
"Minneapolis, MN",44.9462,-93.2,"Atlanta, GA",33.8444,-84.47399999999999,10317
"Fort Lauderdale, FL",26.1216,-80.1288,"Atlanta, GA",33.8444,-84.47399999999999,16123
"Orlando, FL",28.5399,-81.3727,"Atlanta, GA",33.8444,-84.47399999999999,17973
"Seattle, WA",47.4323,-121.8034,"Atlanta, GA",33.8444,-84.47399999999999,6132
"Denver, CO",39.7263,-104.8568,"Atlanta, GA",33.8444,-84.47399999999999,11620
"Houston, TX",29.8131,-95.3098,"Atlanta, GA",33.8444,-84.47399999999999,17183
"Phoenix, AZ",33.704,-112.3518,"Atlanta, GA",33.8444,-84.47399999999999,7706
"San Diego, CA",32.7185,-117.1593,"Atlanta, GA",33.8444,-84.47399999999999,4504
"Tampa, FL",27.9961,-82.58200000000001,"Atlanta, GA",33.8444,-84.47399999999999,15465
"Detroit, MI",42.3474,-83.0604,"Atlanta, GA",33.8444,-84.47399999999999,10921
"Philadelphia, PA",40.0018,-75.1179,"Atlanta, GA",33.8444,-84.47399999999999,14218
"Salt Lake City, UT",40.7559,-111.8967,"Atlanta, GA",33.8444,-84.47399999999999,5679
"Dallas, TX",32.7904,-96.8044,"Atlanta, GA",33.8444,-84.47399999999999,6571
"Charlotte, NC",35.26,-80.8042,"Atlanta, GA",33.8444,-84.47399999999999,13737
"Oakland, CA",37.7806,-122.2166,"Atlanta, GA",33.8444,-84.47399999999999,484
"Baltimore, MD",39.2946,-76.6252,"Atlanta, GA",33.8444,-84.47399999999999,12841
"New Orleans, LA",29.9605,-90.0753,"Atlanta, GA",33.8444,-84.47399999999999,12387
"Newark, NJ",40.7361,-74.2251,"Atlanta, GA",33.8444,-84.47399999999999,11247
"San Jose, CA",37.3894,-121.8868,"Atlanta, GA",33.8444,-84.47399999999999,816
"Cleveland, OH",41.5234,-81.5996,"Atlanta, GA",33.8444,-84.47399999999999,6205
"Jacksonville, FL",30.3375,-81.7686,"Atlanta, GA",33.8444,-84.47399999999999,11325
"Sacramento, CA",38.3805,-121.5554,"Atlanta, GA",33.8444,-84.47399999999999,1237
"Milwaukee, WI",43.0113,-87.9584,"Atlanta, GA",33.8444,-84.47399999999999,7026
"Nashville, TN",36.1657,-86.7781,"Atlanta, GA",33.8444,-84.47399999999999,7374
"Portland, OR",45.5078,-122.6897,"Atlanta, GA",33.8444,-84.47399999999999,2460
"San Antonio, TX",29.4711,-98.5356,"Atlanta, GA",33.8444,-84.47399999999999,6345
"Austin, TX",30.3264,-97.7713,"Atlanta, GA",33.8444,-84.47399999999999,6731
"Kansas City, MO",39.1024,-94.5986,"Atlanta, GA",33.8444,-84.47399999999999,7806
"Santa Ana, CA",33.7523,-117.8541,"Atlanta, GA",33.8444,-84.47399999999999,2109
"Columbus, OH",40.0999,-83.0157,"Atlanta, GA",33.8444,-84.47399999999999,7393
"Fort Myers, FL",26.6306,-81.8506,"Atlanta, GA",33.8444,-84.47399999999999,8416
"Indianapolis, IN",39.775,-86.1093,"Atlanta, GA",33.8444,-84.47399999999999,8304
"Richmond, VA",37.5593,-77.4471,"Atlanta, GA",33.8444,-84.47399999999999,7963
"Pittsburgh, PA",40.4752,-79.9528,"Atlanta, GA",33.8444,-84.47399999999999,7211
"Charleston, SC",32.7795,-79.9371,"Atlanta, GA",33.8444,-84.47399999999999,7161
"Savannah, GA",32.0749,-81.0883,"Atlanta, GA",33.8444,-84.47399999999999,7094
"Birmingham, AL",33.4564,-86.8019,"Atlanta, GA",33.8444,-84.47399999999999,7090
"Omaha, NE",41.2917,-96.1711,"Atlanta, GA",33.8444,-84.47399999999999,3371
"Memphis, TN",35.1693,-89.9904,"Atlanta, GA",33.8444,-84.47399999999999,6918
"Cincinnati, OH",39.1668,-84.5382,"Atlanta, GA",33.8444,-84.47399999999999,5155
"Greer, SC",34.8968,-82.2674,"Atlanta, GA",33.8444,-84.47399999999999,6154
"Louisville, KY",38.189,-85.6768,"Atlanta, GA",33.8444,-84.47399999999999,5989
"Norfolk, VA",36.8466,-76.2855,"Atlanta, GA",33.8444,-84.47399999999999,5897
"Columbia, SC",34.0004,-81.0334,"Atlanta, GA",33.8444,-84.47399999999999,5735
"Tulsa, OK",36.0391,-95.8687,"Atlanta, GA",33.8444,-84.47399999999999,3266
"Huntsville, AL",34.7269,-86.5673,"Atlanta, GA",33.8444,-84.47399999999999,5534
"Des Moines, IA",41.6727,-93.5722,"Atlanta, GA",33.8444,-84.47399999999999,2012
